"242",112.283150899186
"243",117.511279531598
"244",110.363220300122
"245",133.689889966829
"246",NA
"247",113.829576315287
"248",84.2449106964744
"249",100.732372653434
"250",NA
"251",96.7264786737674
"252",NA
"253",NA
"254",139.580361652715
"255",107.159121389287
"256",73.5966937320551
"257",88.1707067231001
"258",106.822495799766
"259",108.960946618526
"260",NA
"261",99.7860432679155
"262",106.580389780555
"263",110.622537183093
"264",NA
"265",98.1582060985576
"266",95.9078938756373
"267",NA
"268",NA
"269",NA
"270",NA
"271",NA
"272",NA
"273",75.5383695791155
"274",102.318456348473
"275",105.36453481179
"276",NA
"277",79.6105310256494
"278",109.761309486797
"279",94.5928502033188
"280",106.582663329498
"281",99.7980564191744
"282",103.479457780717
"283",109.016134997636
"284",95.217275590517
"285",98.6820463892347
"286",105.069972338703
"287",124.887081146108
"288",NA
"289",102.30676827256
"290",122.675443916752
"291",NA
"292",102.394746081284
"293",103.782461541821
"294",102.238028035477
"295",107.044415446601
"296",NA
"297",111.00561783896
"298",NA
"299",84.4718470814285
"300",87.8489023649921
"301",114.397732405893
"302",97.7500642967391
"303",NA
"304",93.0945270853836
"305",110.69942032065
"306",NA
"307",103.245688532932
"308",98.3006062140183
"309",85.0310891464551
"310",118.070408560392
"311",114.43439888032
"312",98.3526750358304
"313",107.99726570978
"314",96.022452188691
"315",NA
"316",126.93770233461
"317",88.7917897085689
"318",93.3927411323155
"319",83.6884005316657
"320",123.725414589836
"321",78.6324258955681
"322",NA
"323",81.7627862776656
"324",87.2348987429072
"325",94.818409393346
"326",110.625452024975
"327",111.939443359615
"328",96.968718506084
"329",106.532866748976
"330",NA
"331",NA
"332",88.7535822185455
"333",88.8009670174463
"334",94.9720800810897
"335",100.515997904535
"336",109.284853951558
"337",97.462160899536
"338",79.3612750419071
"339",NA
"340",112.3693540404
"341",77.1822161409111
"342",107.226758778557
"343",126.889444116308
"344",NA
"345",92.7758816914594
"346",100.343269451102
"347",97.5553031744309
"348",NA
"349",NA
"350",97.9482748128334
"351",111.88613095154
"352",NA
"353",93.1179096494257
"354",NA
"355",NA
"356",NA
"357",112.578966786233
"358",80.7018064411173
"359",120.303013529313
"360",103.425745607325
"361",106.792981515289
"362",114.007254666875
"363",106.283564527526
"364",88.9840959625713
"365",101.047592437386
"366",NA
"367",NA
"368",73.4024022932149
"369",103.956172648984
"370",109.16041759749
"371",95.7503671638333
"372",93.814113766166
"373",NA
"374",NA
"375",86.423616997863
"376",103.04643186416
"377",NA
"378",88.9534229886268
"379",104.7439377185
"380",102.210244850159
"381",84.2662611129451
"382",95.2712599529567
"383",113.732835761351
"384",105.375755105221
"385",101.465438696997
"386",93.1656874013244
"387",101.303184483697
"388",NA
"389",NA
"390",NA
"391",97.5284450577351
"392",78.3335748823133
"393",95.3995522119357
"394",107.45026747709
"395",91.903913176275
"396",106.270873700647
"397",109.866802328237
"398",86.2840170304577
"399",NA
"400",111.105230920114
"401",80.5399540862405
"402",94.5584870139282
"403",101.629468990556
"404",107.358082867389
"405",98.8118320996612
"406",108.218662440951
"407",NA
"408",111.4571686251
"409",77.2300628931545
"410",NA
"411",115.777176462991
"412",104.497163730922
"413",NA
"414",89.7637144454385
"415",115.276978659721
"416",82.1961809010402
"417",112.959755080829
"418",99.6987815333923
"419",91.3698143938578
"420",110.515688199592
"421",76.7976739081763
"422",105.600064176306
"423",96.0804152604546
"424",79.3713069196351
"425",96.8293323403099
"426",105.250929600178
"427",118.946078041294
"428",NA
"429",107.10195289879
"430",99.8997563780499
"431",109.157704907894
"432",82.7645403877219
"433",135.301953606901
"434",112.747193879006
"435",119.178388155383
"436",NA
"437",93.1943448491441
"438",111.420223006785
"439",94.2078164143823
"440",98.7939585417929
"441",117.361932805208
"442",87.7576912201196
"443",80.9091271912904
"444",NA
"445",98.9136489587015
"446",92.2857527373213
"447",100.815616230293
"448",84.6492144556711
"449",82.5033183529793
"450",NA
"451",82.3816668905769
"452",89.6624447985441
"453",117.732214331095
"454",NA
"455",91.5998848553121
"456",81.6641760401268
"457",91.6165900074265
"458",112.528267384828
"459",NA
"460",NA
"461",100.162955345599
"462",91.5812709272855
"463",91.0594587592442
"464",NA
"465",114.948214677382
"466",98.3725166541834
"467",108.083196769754
"468",117.200878836488
"469",90.6123191664322
"470",84.1956133408208
"471",97.9918297201662
"472",111.232555903545
"473",104.385042763004
"474",120.871983893543
"475",99.4014741443739
"476",100.124669121557
"477",98.7103569008268
"478",94.5149633598581
"479",104.147943833209
"480",128.743408261658
"481",92.008743162836
"482",94.800963007339
"483",114.621608080623
"484",115.04845277357
"485",117.234008579487
"486",103.773386562447
"487",111.790407511706
"488",106.485162897834
"489",NA
"490",111.753327202532
"491",NA
"492",116.813833903927
"493",90.8905584045287
"494",NA
"495",NA
"496",116.9809532755
"497",74.7408614007541
"498",124.136604225575
"499",93.4539938702369
"500",103.861045938101
