"","x","y"
"308",2.45048443402642,2.69748923059448
"309",1.66434435516908,2.24942805522645
"310",2.35098296423046,2.30380268557206
"311",1.9902712708916,2.34552819886617
"312",1.53874628830325,2.2027285033559
"313",1.96516278468965,2.62884490389424
"314",2.24905561260697,2.56067849062122
"315",2.64386291189285,2.17304361955069
"316",2.02241063997438,3.09977998703765
"317",2.06536157372678,2.37871818126599
"318",1.4545855866523,2.15727858409443
"319",1.44496356933905,2.21613832835798
"320",2.43513815740975,3.02995948119664
"321",2.38030847171884,3.15200631501069
"322",3.25209645046982,4.2250163818115
"323",2.47049074445949,2.54367410047347
"324",1.1261157616177,2.81978681518893
"325",2.58712456904528,2.42106018666527
"326",2.31632251130062,2.33037665176626
"327",1.91771715662127,2.88746058872087
"328",2.31156312655357,3.05574866468893
"329",2.02808766233228,3.14723841383908
"330",1.65060909981938,2.21182111831823
"331",1.12194283319812,2.14316842985361
"332",1.81072889990964,2.67245621106171
"333",2.13391029173849,3.45306056624037
"334",2.00371591894395,2.42916920564751
"335",2.82378079843825,2.87612142685607
"336",1.71090410270372,2.32136103626816
"337",1.78988588721787,2.66431153634688
"338",1.91929697903619,2.50547602672456
"339",2.08342061941274,2.68862750936058
"340",1.87823105999002,2.65527229801267
"341",2.10741485599557,1.96220769496681
"342",1.5788031245823,2.05172991690802
"343",2.10923989769454,2.26100017042541
"344",2.2936498193982,2.52307231978857
"345",1.473442013069,1.99243502185097
"346",1.61646358232003,2.24799406426473
"347",2.53290387494526,3.22734365663911
"348",1.98908759996484,2.53116841262035
"349",1.9048570558674,2.58044614887917
"350",2.18723058170179,2.59606920290389
"351",2.07254664245679,2.26187041095188
"352",1.58032640297857,2.19066847259682
"353",2.09548911491744,3.28631761737674
"354",1.76017183356001,2.04499546693181
"355",2.10969364297651,3.13295365765683
"356",1.55848390681999,2.34168770388626
"357",2.99695929419462,3.14769033569373
"358",2.22565352860747,2.87089093839798
"359",1.32413864081328,1.88995835694761
"360",1.87308826774926,2.65715743545932
"361",0.843982023574753,1.8902313762189
"362",2.11533460463625,2.49393890726953
"363",2.21535229206433,2.07920778876814
"364",0.836417111226943,2.08224948582581
"365",1.40455333423684,1.89785795061259
"366",2.04065619043069,2.91617201717424
"367",1.4208968218672,2.14602651652392
"368",2.1835418470719,2.65105053656759
"369",2.37390031199905,2.64759628965967
"370",2.22779336266826,2.31981616643814
"371",1.4754037057597,1.99809760565993
"372",2.48663579022086,3.15134455057538
"373",2.15593808462025,2.39447198421292
"374",2.55775010072442,3.26332762214644
"375",2.03488010876256,3.51246156265006
"376",1.7189999662686,2.66286464292366
"377",2.41304193316907,2.67757494074438
"378",1.82582995570218,2.47384591130732
"379",1.60680457136369,2.07494469831742
"380",2.05244113193772,2.13675305842081
"381",1.52854143309276,1.82885554587022
"382",2.35560549855436,3.97993401838824
"383",2.36695064859196,3.33562529164974
"384",2.18781303027098,2.7938934047471
"385",1.30316273923033,1.85864378692351
"386",2.02945393272639,2.76077178921518
"387",1.33899727456665,1.96762976879677
"388",1.54953479048593,2.16522408670564
"389",1.21890087926784,1.62267567388786
"390",2.7348752986802,3.3220420112839
"391",1.65646907361758,2.5312955030425
"392",1.31264781891448,1.90078411156607
"393",1.3863620297802,2.24643105622383
"394",2.13930179683975,2.71504980631828
"395",1.82321608313928,2.40602515562622
"396",2.73428698062841,3.56604630236854
"397",0.996802393319584,2.18659092582683
"398",2.53927895481778,3.49178829672404
"399",1.70918636539565,2.04133006108747
"400",2.10495641832837,2.35695253973436
"401",2.65582000761863,2.71843402243444
"402",1.35135425220741,2.25619909852021
"403",2.14110940332084,2.50813095955793
"404",1.17147290166595,2.26856554806029
"405",1.45585456644018,2.18898424244018
"406",1.34118588354309,2.26434708347921
"407",1.48895140549673,2.15302350595237
"408",2.78133820152843,3.18457616265781
"409",1.10154505793674,1.7793375986711
"410",1.96407277853924,1.96497883910215
"411",1.40695133937923,2.54003740172571
"412",2.25827337438163,2.73258124286483
"413",2.12926405758213,2.62584329394208
"414",1.67293932287615,2.25939701985526
"415",1.65380603283491,1.68937548604191
"416",2.18749892501693,2.83134859454136
"417",1.77365203138692,2.40093733924935
"418",1.80570119822494,2.41987739158527
"419",1.52330441029033,2.45783518120379
"420",1.50424196390582,2.2276781525822
"421",2.15596818001802,2.67168190275571
"422",1.46082814686638,2.46980202724384
"423",1.77281092346254,2.28526293646438
"424",1.58571467550973,2.60819483605762
"425",1.55902879566263,2.45964044802385
"426",3.02711660964148,3.88608792362871
"427",2.07113532605297,2.47766118166619
"428",2.15005059202061,2.30899863847518
"429",2.34900835517105,2.64329525955259
"430",1.64050849435178,2.89040259515795
"431",1.06608618241216,2.03131617231825
"432",1.89631582574484,2.44411835517269
"433",2.31058511292958,2.66228786027829
"434",1.26196489425788,1.99269194018444
"435",1.80693260324489,2.14298221463862
"436",2.10570098338834,2.87518563509986
"437",3.30028282339642,3.31880873719961
"438",2.14462858038308,3.00234116645174
"439",1.70742074026901,2.38758742996521
"440",2.32788783183411,2.71077721975168
"441",2.23600196459523,2.12926994887651
"442",2.00941873537111,2.36811718660215
"443",2.47265488915249,2.25597503066003
"444",1.98327848732677,2.44852918153339
"445",1.80065647469679,2.59417510839422
"446",1.84057698565608,2.93065983298315
"447",2.09292609587283,2.86457767144489
"448",1.60549543596507,2.26270047486265
"449",1.5082955213545,2.06773430130625
"450",1.77742721135394,2.25776937757825
"451",1.99377409421438,1.95022785338169
"452",2.27128165734378,2.66046774359334
"453",2.06726386490041,3.66890650200207
"454",2.13001245305255,2.71848399515902
"455",3.21876656814428,4.18663384700142
"456",2.02388933943826,2.83992435365577
"457",1.49126075879234,2.5547280711148
"458",2.29726035176563,2.62824055613911
"459",1.95654325981138,2.53108743802844
"460",1.60451340819266,2.17993789853525
"461",2.18698747258624,3.21930951152808
"462",2.57945901362765,2.36068322595711
"463",1.96940478901886,2.19423402615766
"464",1.36602083898948,2.56970435298507
"465",1.68375551680358,2.29894917898399
"466",2.03036163694405,2.37897242721336
"467",2.2337359370724,2.81686095502524
"468",1.84377227458208,2.09072485499628
"469",2.22326565028955,2.97671764164025
"470",2.74637483287201,2.61457356435359
"471",1.53781436371708,2.4938405014357
"472",1.91346604088716,2.75882293167525
"473",1.69319977246339,2.90914343187057
"474",1.78401505028991,2.45480499048018
"475",1.60458296894799,1.99022066157536
"476",1.65582759095905,2.33247217714536
"477",2.31310048092726,2.49067797784638
"478",2.26740060814741,2.56159907269137
"479",2.51811038558793,3.04965618283893
"480",2.31925784276028,3.06608458304921
"481",1.26458747525826,2.3058104898875
"482",2.44390989492345,2.57004238216046
"483",1.42320366344099,2.26586839025868
"484",1.65162097643903,2.82196754860974
"485",2.22543618487864,2.92329368053053
"486",0.866213186212298,1.67280175187268
"487",1.72595803381709,2.05730393335479
"488",1.84062493614854,2.56882976186459
"489",1.63592286626748,1.89785500653745
"490",2.61215339332035,2.72123576009147
"491",2.22375161923364,2.64670330748353
"492",2.03253947684357,2.44390415220076
"493",2.38563272515699,2.93835057026789
"494",2.26115386987161,3.34037885322566
"495",2.39726258415345,2.70104285784151
"496",1.64942536721159,2.27531495486369
"497",2.17903451233725,2.82285478538607
"498",1.35740522497411,2.28149735520384
"499",2.1693512843586,2.11163998308926
"500",2.16907146219452,2.84371534611233
"501",1.88796227621159,2.84135929938313
"502",1.86388896971669,2.15594435913321
"503",1.60078838853756,2.5811855389657
"504",2.11210869552519,2.9622441641846
"505",1.53953235554979,2.37514739992319
"506",1.7212303107091,2.51067336576883
"507",2.02954078735263,2.78782760270129
"508",1.25548188357021,2.07959661393577
"509",1.44034341093377,2.45402896544444
"510",2.34644103665683,2.77189727784301
"511",2.57845200154294,2.49154849260291
"512",2.89659674816748,3.16392337364335
"513",0.811933425701266,1.78573528564278
"514",1.79981799230639,2.53938828506306
"515",2.7136613888618,2.83741878355441
"516",1.84611298694401,2.16913126710472
"517",1.35709484679475,2.50668179156212
"518",2.28255863153013,3.68890135540586
"519",1.57476016455397,1.90064836412615
"520",2.10154940826441,2.35807964523465
"521",2.39684536846789,2.79599265860898
"522",1.67259665182085,1.99225056788309
"523",1.61194867518054,2.10328749078571
"524",1.72624688459253,2.62950066513961
"525",1.25567502611092,2.0054107235698
"526",1.88336566697075,2.34452186712234
"527",1.9177921613029,2.08169074147298
"528",2.78259421732615,3.26980926716411
"529",2.08616525249472,3.04871951555051
"530",1.5633777989592,2.31206859069902
"531",2.46969906253611,3.19695193545041
"532",2.37366170335164,2.51696403728646
"533",1.94416399891891,2.25285844491978
"534",1.72442973883735,3.03157434827188
"535",1.33968129409837,1.75049667873151
"536",1.94797630000995,2.59604749038262
"537",2.51244284955184,2.9260229680462
"538",2.49651651518974,3.45670534248926
"539",2.23724647708069,3.20518643919776
"540",2.58412364165395,3.30100084775753
"541",0.843250216267195,1.93101026844524
"542",3.14044858537318,4.87800193605582
"543",2.17250079738052,2.82610517013799
"544",1.62167559790483,2.4389412374899
"545",1.78233821434058,2.35734773109718
"546",1.22074901336148,1.88642284820691
"547",1.54797842638723,2.13965557493223
"548",2.31434542457793,2.219193550033
"549",1.41070399871764,2.09302504405538
"550",1.80341557677853,2.44108290071171
"551",2.40345602582341,2.23121544433916
"552",2.41521317878814,2.712299544488
"553",2.20246372912909,2.95546923127663
"554",2.436653373541,2.97948215176996
"555",0.935072964987096,2.57579255999225
"556",1.8039098077928,2.8562052392993
"557",2.15512778374463,2.66329201847644
"558",1.95193153752663,3.65105095919937
"559",1.89686199043486,2.28404115657473
"560",2.03879050294065,2.25287621667045
"561",2.82781006316462,2.88976644297373
"562",1.94955535756446,2.20145251291791
"563",1.9165203332189,2.61580306720974
"564",2.37806029323372,2.82254097094992
"565",1.43221779686443,2.2264477331736
"566",2.06919318494741,2.93037298220301
"567",2.0727538491605,2.63635112711322
"568",1.89540788712358,2.15753454613472
"569",2.8636466976814,3.45362345391591
"570",1.51279520430756,2.58121604324404
"571",2.26494580046199,2.73844987779482
"572",1.16196008759365,2.33817609237731
"573",2.36005159787413,2.89538229700465
"574",2.14108449304767,2.40782724996991
"575",1.83417084878101,2.67442606905644
"576",1.74508899977744,2.13581433400441
"577",1.48964730412556,2.28333261107791
"578",0.778274110271411,2.36894560050807
"579",2.03940852295851,2.75545430496964
"580",2.02190388197019,2.76366842875884
"581",2.70744982509784,2.872149865934
"582",0.778219710790674,2.22176490590092
"583",3.13137557626558,2.66086956902955
"584",2.26107152402543,2.52644047718599
"585",1.84982356784699,2.25716111016925
"586",1.9833313917019,2.6660217031816
"587",1.85264603754171,2.83974196048886
"588",2.18855902172812,3.02429017468557
"589",2.52790743859406,2.92172639524675
"590",1.65224801837751,2.245050409948
"591",2.23244483536326,2.64947568900927
"592",2.30547649059702,3.18342820122093
"593",2.09791898202067,2.25580627885065
"594",2.41769289898597,2.99439517276143
"595",1.28456941983066,1.75934715929347
"596",1.67589996119289,3.15386162781439
"597",3.28155763228507,3.69424359102569
"598",2.08656015654687,2.80105749774519
"599",2.29677571092542,2.05396696307572
"600",2.72812085707774,2.48963313393889
"601",1.13107207252393,1.90833727979685
"602",2.2263409963435,3.04992650241494
"603",2.02889863836478,2.51813276046634
"604",2.48712567000832,2.55308092267972
"605",2.58416606949982,3.20194822449386
"606",1.22028811491203,2.3006901297025
"607",2.04437982924155,2.51416151347855
"608",1.51484272571459,2.33222753349953
"609",1.34524763285559,1.92026593345682
"610",2.25121337901685,2.90420117087266
"611",2.07630915023285,2.61148433078835
"612",1.95072221708436,2.82324348324983
"613",2.30831931962271,2.6886550351064
"614",2.187764846913,2.05142214716681
"615",0.829544707356853,2.06708076201409
"616",2.60896727186395,2.5113047545071
"617",2.10913015036411,2.14881666403061
"618",1.99367915317344,2.58728746826047
"619",1.59069085448849,2.20355953750422
"620",2.25051479231732,2.36519066589106
"621",2.4684618490261,2.37967834804145
"622",2.09805576388708,2.31919742560748
"623",2.23421745828969,2.79739501842321
"624",3.15500241946772,3.1311997434478
"625",2.47141088828039,3.35887025694305
"626",1.48311359055422,2.32821524156927
"627",2.21972994717453,2.54081558166376
"628",0.988677131024445,1.76652689545195
"629",2.60065159029688,3.60674223291306
"630",1.95633497254589,2.43327004853933
"631",3.27825395336587,7.58061457051968
"632",1.73694543243472,2.07592445413846
"633",1.90859462793882,2.0316552446497
"634",2.57817041109374,4.61564908249675
"635",3.22598938333906,3.51281534960654
"636",1.76483721899693,2.49876704809927
"637",2.43533715870683,3.04698085021791
"638",1.19222581475908,2.03300980901737
"639",1.81223689463759,2.54147255237043
"640",2.65078395889693,3.18881093529606
"641",2.49866907278325,2.41207740889433
"642",2.13445917209164,2.32028871870869
"643",1.38226515291405,2.20785342264992
"644",2.05396184783651,2.7459353560776
"645",2.83934685584676,3.83152486819721
"646",1.99689392600632,2.64017797232114
"647",2.84358553514966,4.14835409915582
"648",2.16685271153718,2.40908061316228
"649",1.78531035891751,2.08091158866988
"650",2.75963829034449,2.88482281364834
"651",1.38803045684559,2.45953710587936
"652",1.85113702298455,2.61510893116085
"653",2.62642278536515,2.94580535065389
"654",1.34169638814394,1.88357456809563
"655",2.47767798660127,2.44997285982605
"656",1.93787306256293,2.06179746616842
"657",2.2796849185042,3.51738826056992
"658",2.29634355274029,2.67019939450222
"659",3.01770328630414,2.8119660310123
"660",2.12403710008088,2.51042066478289
"661",2.51829847494055,3.53685116292985
"662",1.96668429377798,2.32070535498338
"663",1.61381902008057,2.29323976733399
"664",1.34349784079891,2.48433624749723
"665",0.822027087053049,2.26261659459593
"666",1.77009141319575,2.95908529516104
"667",2.64759682101201,2.65216187667687
"668",0.993090334621422,1.80964286393442
"669",1.07221023508993,1.92877495948532
"670",1.58361044908571,2.44718797531237
"671",1.95705789565954,1.94524151965418
"672",1.81797170009024,2.12238023271003
"673",1.45799976452975,1.81344201465458
"674",1.34790640121175,2.6590115435207
"675",1.94524335528702,2.77884397503993
"676",1.75677694025748,2.1958986703492
"677",0.895188081995902,1.70003314446399
"678",1.42277495618253,2.2108981217324
"679",2.1664165458502,2.41415805701239
"680",1.76128431322063,2.31375777643966
"681",2.67960308567833,2.86201934276241
"682",1.96661079333591,2.68514840982351
"683",2.13837984637742,2.60226477788747
"684",2.93809148497219,4.1989320027449
"685",1.62622579710286,2.01975815684552
"686",2.31293403324205,3.20298883658391
"687",2.3061723331536,2.80616907111867
"688",2.00365799634065,3.10134335351633
"689",1.87428227325459,1.98144801575884
"690",1.87848139190619,2.99565976307239
"691",1.66290523948533,2.19428563278909
"692",2.13866641959581,2.40742528361478
"693",2.42922667856777,3.48609184450128
"694",1.9507545262725,2.6333244964536
"695",2.34755422036104,2.52726123010185
"696",1.43183973468565,2.19537766074686
"697",1.34499464811825,2.14671636633794
"698",2.83159294466728,3.71971338752697
"699",2.40995297893304,3.09949591558837
"700",2.06125742109089,3.06696636644477
"701",1.33804218773967,2.11434871516175
"702",1.86640816514184,2.42661840475844
"703",1.9543016559925,2.214432101899
"704",2.68996242426381,2.50542652507603
"705",1.87730405664472,2.39864965309609
"706",2.33289234842889,2.74104565377737
"707",2.33112744962441,2.33901152917171
"708",1.89529597417529,2.76134461410844
"709",2.31272540836567,2.48513406608802
"710",2.52424151896578,3.36141877794694
"711",1.57021086780692,2.02297652092177
"712",2.257150198006,3.08128715710228
"713",1.37889174462097,2.0073492536296
"714",2.17298233325525,2.10397546707985
"715",2.21928241389926,2.89236245136587
"716",2.20249639289261,3.00980698376933
"717",2.14338154343135,2.79145463590829
"718",1.1030547811772,2.35241385971174
"719",2.13512421191472,2.90205954836415
"720",1.43350686688906,1.91521941639101
"721",3.12403928230273,3.68480348650025
"722",1.42879681438349,1.98265732129322
"723",1.89777992807127,2.24910365632324
"724",1.91200788884575,2.332706941132
"725",2.37541004850442,2.62683233153699
"726",2.29409267194124,2.64772706421101
"727",1.65372415359422,2.42234010687082
"728",2.16882068392971,2.99860650925773
"729",1.2351540910371,1.99568503862799
"730",1.76956036567293,2.72325968579239
"731",2.33919333344822,2.54087897306529
"732",2.54337862606587,3.04172328813019
"733",1.60627196294567,2.51846334074399
"734",2.36182157016635,3.62765539070725
"735",2.80461040715017,3.52830909321292
"736",1.46628212225766,2.00450057501338
